Gene	Gene name	Cancer	High	Medium	Low	Not detected	prognostic - favorable	unprognostic - favorable	prognostic - unfavorable	unprognostic - unfavorable
ENSG00000095370	SH2D3C	liver cancer	0.0	0.0	0.0	12.0		0.03746		
ENSG00000095380	NANS	liver cancer	5.0	1.0	1.0	5.0			0.0006422	
ENSG00000095383	TBC1D2	liver cancer	1.0	1.0	0.0	8.0				0.1859
ENSG00000095485	CWF19L1	liver cancer	10.0	1.0	0.0	0.0			0.0006899	
ENSG00000095539	SEMA4G	liver cancer	0.0	3.0	6.0	2.0		0.3277		
ENSG00000095585	BLNK	liver cancer	0.0	0.0	1.0	11.0		0.01082		
ENSG00000095627	TDRD1	liver cancer	0.0	0.0	0.0	9.0				0.03958
ENSG00000095637	SORBS1	liver cancer	0.0	2.0	5.0	4.0				0.02981
ENSG00000095713	CRTAC1	liver cancer	0.0	0.0	1.0	11.0		0.09303		
ENSG00000095739	BAMBI	liver cancer	0.0	1.0	7.0	4.0			9.417e-06	
ENSG00000095787	WAC	liver cancer	1.0	3.0	5.0	2.0			9.272e-06	
ENSG00000095794	CREM	liver cancer	0.0	2.0	3.0	6.0				0.1165
ENSG00000095906	NUBP2	liver cancer	0.0	1.0	4.0	6.0				0.08435
ENSG00000095917	TPSD1	liver cancer	0.0	0.0	0.0	10.0		0.1702		
ENSG00000095932	SMIM24	liver cancer	0.0	2.0	0.0	9.0		0.1026		
ENSG00000095951	HIVEP1	liver cancer	2.0	2.0	4.0	0.0				0.04826
ENSG00000095970	TREM2	liver cancer	0.0	3.0	4.0	2.0			0.0004235	
ENSG00000096006	CRISP3	liver cancer	0.0	0.0	1.0	11.0				0.1021
ENSG00000096060	FKBP5	liver cancer	8.0	3.0	0.0	0.0				0.472
ENSG00000096063	SRPK1	liver cancer	2.0	10.0	0.0	0.0			7.903e-06	
ENSG00000096070	BRPF3	liver cancer	1.0	4.0	6.0	1.0				0.05331
ENSG00000096080	MRPS18A	liver cancer	1.0	6.0	4.0	1.0				0.04805
ENSG00000096088	PGC	liver cancer	0.0	0.0	0.0	11.0				0.1469
ENSG00000096092	TMEM14A	liver cancer	5.0	4.0	2.0	0.0				0.08047
ENSG00000096093	EFHC1	liver cancer	2.0	9.0	0.0	0.0				0.0001605
ENSG00000096384	HSP90AB1	liver cancer	5.0	5.0	0.0	0.0				0.001758
ENSG00000096401	CDC5L	liver cancer	4.0	5.0	1.0	1.0				0.07965
ENSG00000096433	ITPR3	liver cancer	1.0	4.0	0.0	7.0				0.02075
ENSG00000096654	ZNF184	liver cancer	0.0	9.0	1.0	2.0				0.01991
ENSG00000096696	DSP	liver cancer	0.0	0.0	0.0	12.0				0.03816
ENSG00000096717	SIRT1	liver cancer	1.0	0.0	2.0	6.0		0.2476		
ENSG00000096872	IFT74	liver cancer	1.0	6.0	3.0	2.0				0.01536
ENSG00000096968	JAK2	liver cancer	1.0	6.0	5.0	0.0		0.1479		
ENSG00000097007	ABL1	liver cancer	0.0	7.0	4.0	1.0				0.003747
ENSG00000097021	ACOT7	liver cancer	0.0	1.0	0.0	11.0			2.309e-05	
ENSG00000097033	SH3GLB1	liver cancer	3.0	5.0	4.0	0.0			2.903e-05	
ENSG00000097046	CDC7	liver cancer	0.0	2.0	4.0	6.0			3.152e-06	
ENSG00000097096	SYDE2	liver cancer	0.0	0.0	3.0	9.0				0.003843
ENSG00000099139	PCSK5	liver cancer	1.0	1.0	6.0	4.0				0.00207
ENSG00000099194	SCD	liver cancer	10.0	2.0	0.0	0.0				0.1126
ENSG00000099203	TMED1	liver cancer	0.0	10.0	1.0	0.0				0.01982
ENSG00000099204	ABLIM1	liver cancer	6.0	4.0	2.0	0.0				0.03189
ENSG00000099219	ERMP1	liver cancer	0.0	2.0	1.0	8.0				0.004302
ENSG00000099246	RAB18	liver cancer	4.0	5.0	1.0	1.0				0.008589
ENSG00000099250	NRP1	liver cancer	1.0	6.0	3.0	2.0				0.01461
ENSG00000099256	PRTFDC1	liver cancer	2.0	3.0	4.0	3.0				0.01259
ENSG00000099260	PALMD	liver cancer	0.0	8.0	2.0	2.0		0.01541		
ENSG00000099282	TSPAN15	liver cancer	0.0	3.0	2.0	6.0			0.0008	
ENSG00000099284	MACROH2A2	liver cancer	1.0	1.0	1.0	9.0				0.03436
ENSG00000099290	WASHC2A	liver cancer	0.0	8.0	2.0	1.0			6.749e-05	
ENSG00000099308	MAST3	liver cancer	1.0	6.0	1.0	4.0				0.1927
ENSG00000099326	MZF1	liver cancer	0.0	0.0	3.0	9.0				0.01841
ENSG00000099330	OCEL1	liver cancer	2.0	8.0	1.0	0.0		0.004331		
ENSG00000099331	MYO9B	liver cancer	3.0	7.0	0.0	1.0				0.0199
ENSG00000099337	KCNK6	liver cancer	2.0	2.0	4.0	4.0		0.1869		
ENSG00000099341	PSMD8	liver cancer	0.0	3.0	4.0	3.0				0.001938
ENSG00000099365	STX1B	liver cancer	0.0	0.0	0.0	10.0		0.002205		
ENSG00000099377	HSD3B7	liver cancer	1.0	1.0	3.0	7.0				0.0352
ENSG00000099381	SETD1A	liver cancer	0.0	4.0	6.0	2.0			0.0008465	
ENSG00000099385	BCL7C	liver cancer	0.0	3.0	4.0	4.0				0.003184
ENSG00000099624	ATP5F1D	liver cancer	3.0	9.0	0.0	0.0				0.04631
ENSG00000099769	IGFALS	liver cancer	0.0	0.0	0.0	11.0	0.0005974			
ENSG00000099783	HNRNPM	liver cancer	9.0	2.0	0.0	1.0			1.803e-06	
ENSG00000099785	MARCHF2	liver cancer	11.0	0.0	0.0	0.0		0.03429		
ENSG00000099795	NDUFB7	liver cancer	1.0	3.0	6.0	0.0		0.1946		
ENSG00000099797	TECR	liver cancer	0.0	1.0	5.0	6.0				0.03682
ENSG00000099800	TIMM13	liver cancer	10.0	2.0	0.0	0.0				0.001369
ENSG00000099804	CDC34	liver cancer	0.0	8.0	3.0	0.0			0.0007568	
ENSG00000099810	MTAP	liver cancer	2.0	3.0	2.0	4.0			0.0004681	
ENSG00000099812	MISP	liver cancer	2.0	1.0	0.0	9.0				0.001778
ENSG00000099814	CEP170B	liver cancer	0.0	1.0	0.0	10.0			0.0006116	
ENSG00000099817	POLR2E	liver cancer	0.0	6.0	4.0	1.0				0.002595
ENSG00000099821	POLRMT	liver cancer	2.0	7.0	1.0	0.0				0.03041
ENSG00000099834	CDHR5	liver cancer	5.0	4.0	1.0	1.0		0.0489		
ENSG00000099840	IZUMO4	liver cancer	0.0	0.0	3.0	8.0		0.02667		
ENSG00000099860	GADD45B	liver cancer	1.0	10.0	0.0	1.0		0.002456		
ENSG00000099864	PALM	liver cancer	0.0	0.0	2.0	8.0				0.1419
ENSG00000099866	MADCAM1	liver cancer	0.0	2.0	1.0	9.0		0.01681		
ENSG00000099875	MKNK2	liver cancer	4.0	3.0	4.0	0.0				0.006418
ENSG00000099889	ARVCF	liver cancer	0.0	0.0	0.0	10.0				0.004789
ENSG00000099899	TRMT2A	liver cancer	5.0	7.0	0.0	0.0				0.002192
ENSG00000099901	RANBP1	liver cancer	2.0	2.0	2.0	6.0			1.577e-06	
ENSG00000099904	ZDHHC8	liver cancer	1.0	3.0	3.0	5.0				0.05143
ENSG00000099917	MED15	liver cancer	7.0	4.0	1.0	0.0			0.0003711	
ENSG00000099937	SERPIND1	liver cancer	0.0	0.0	2.0	7.0		0.00112		
ENSG00000099940	SNAP29	liver cancer	2.0	7.0	3.0	0.0				0.1659
ENSG00000099942	CRKL	liver cancer	1.0	2.0	0.0	9.0				0.01916
ENSG00000099949	LZTR1	liver cancer	0.0	0.0	0.0	12.0			0.000515	
ENSG00000099953	MMP11	liver cancer	2.0	3.0	4.0	0.0				0.02143
ENSG00000099954	CECR2	liver cancer	3.0	7.0	1.0	0.0		0.2488		
ENSG00000099956	SMARCB1	liver cancer	6.0	3.0	0.0	2.0			0.0006524	
ENSG00000099957	P2RX6	liver cancer	0.0	3.0	2.0	6.0				0.01703
ENSG00000099958	DERL3	liver cancer	6.0	3.0	0.0	3.0		0.02233		
ENSG00000099960	SLC7A4	liver cancer	0.0	0.0	0.0	9.0		0.1577		
ENSG00000099968	BCL2L13	liver cancer	0.0	0.0	0.0	12.0		0.3378		
ENSG00000099974	DDTL	liver cancer	3.0	1.0	1.0	6.0	0.0005977			
ENSG00000099977	DDT	liver cancer	3.0	7.0	1.0	0.0		0.002015		
ENSG00000099984	GSTT2	liver cancer	0.0	0.0	0.0	12.0		0.07939		
ENSG00000099991	CABIN1	liver cancer	0.0	10.0	1.0	1.0				0.01036
ENSG00000099992	TBC1D10A	liver cancer	9.0	2.0	1.0	0.0				0.04957
ENSG00000099994	SUSD2	liver cancer	0.0	2.0	5.0	5.0				0.05198
ENSG00000099995	SF3A1	liver cancer	0.0	9.0	1.0	1.0				0.005545
ENSG00000099998	GGT5	liver cancer	0.0	0.0	0.0	12.0		0.02331		
ENSG00000099999	RNF215	liver cancer	0.0	0.0	0.0	12.0				0.02474
ENSG00000100003	SEC14L2	liver cancer	0.0	1.0	3.0	5.0		0.001247		
ENSG00000100012	SEC14L3	liver cancer	0.0	0.0	0.0	11.0		0.0002		
ENSG00000100014	SPECC1L	liver cancer	0.0	1.0	0.0	11.0				0.2544
ENSG00000100023	PPIL2	liver cancer	4.0	8.0	0.0	0.0				0.005163
ENSG00000100024	UPB1	liver cancer	6.0	3.0	0.0	3.0	2.3e-07			
ENSG00000100027	YPEL1	liver cancer	1.0	11.0	0.0	0.0				0.144
ENSG00000100028	SNRPD3	liver cancer	1.0	6.0	4.0	1.0				0.04493
ENSG00000100029	PES1	liver cancer	2.0	3.0	1.0	6.0			1.844e-09	
ENSG00000100030	MAPK1	liver cancer	6.0	5.0	0.0	0.0			0.0004945	
ENSG00000100031	GGT1	liver cancer	2.0	2.0	0.0	7.0				0.005604
ENSG00000100033	PRODH	liver cancer	2.0	7.0	2.0	1.0		0.01783		
ENSG00000100034	PPM1F	liver cancer	3.0	7.0	2.0	0.0				0.004878
ENSG00000100036	SLC35E4	liver cancer	0.0	0.0	0.0	12.0				0.0003032
ENSG00000100053	CRYBB3	liver cancer	0.0	0.0	0.0	12.0				0.06448
ENSG00000100055	CYTH4	liver cancer	0.0	4.0	1.0	5.0				0.1497
ENSG00000100056	ESS2	liver cancer	1.0	5.0	2.0	4.0				0.0243
ENSG00000100060	MFNG	liver cancer	7.0	4.0	1.0	0.0		0.2636		
ENSG00000100065	CARD10	liver cancer	12.0	0.0	0.0	0.0			7.733e-06	
ENSG00000100077	GRK3	liver cancer	0.0	1.0	5.0	6.0				0.3288
ENSG00000100079	LGALS2	liver cancer	0.0	0.0	6.0	6.0				0.3189
ENSG00000100083	GGA1	liver cancer	0.0	6.0	4.0	1.0			0.0006291	
ENSG00000100084	HIRA	liver cancer	3.0	7.0	0.0	2.0				0.02421
ENSG00000100092	SH3BP1	liver cancer	0.0	1.0	3.0	7.0			0.0009546	
ENSG00000100097	LGALS1	liver cancer	0.0	1.0	0.0	9.0			0.0003063	
ENSG00000100099	HPS4	liver cancer	3.0	7.0	0.0	1.0				0.001825
ENSG00000100104	SRRD	liver cancer	0.0	8.0	2.0	0.0			2.156e-06	
ENSG00000100105	PATZ1	liver cancer	5.0	7.0	0.0	0.0				0.00834
ENSG00000100106	TRIOBP	liver cancer	1.0	4.0	3.0	4.0				0.03773
ENSG00000100116	GCAT	liver cancer	6.0	3.0	1.0	2.0				0.24
ENSG00000100121	GGTLC2	liver cancer	2.0	2.0	0.0	7.0				0.02354
ENSG00000100122	CRYBB1	liver cancer	0.0	0.0	0.0	9.0				0.007892
ENSG00000100124	ANKRD54	liver cancer	0.0	3.0	1.0	8.0				0.01647
ENSG00000100129	EIF3L	liver cancer	0.0	0.0	7.0	4.0				0.1349
ENSG00000100138	SNU13	liver cancer	0.0	3.0	5.0	4.0				0.001943
ENSG00000100139	MICALL1	liver cancer	2.0	5.0	4.0	1.0			3.081e-06	
ENSG00000100142	POLR2F	liver cancer	1.0	3.0	7.0	1.0		0.2088		
ENSG00000100147	CCDC134	liver cancer	0.0	2.0	10.0	0.0			7.418e-07	
ENSG00000100150	DEPDC5	liver cancer	0.0	3.0	1.0	7.0		0.05926		
ENSG00000100151	PICK1	liver cancer	0.0	0.0	7.0	3.0				0.06039
ENSG00000100156	SLC16A8	liver cancer	0.0	1.0	2.0	7.0		0.02992		
ENSG00000100162	CENPM	liver cancer	0.0	0.0	1.0	11.0			5.504e-05	
ENSG00000100167	SEPTIN3	liver cancer	0.0	0.0	0.0	12.0				0.007072
ENSG00000100170	SLC5A1	liver cancer	0.0	0.0	0.0	11.0		0.01599		
ENSG00000100196	KDELR3	liver cancer	0.0	0.0	0.0	11.0			0.0001186	
ENSG00000100197	CYP2D6	liver cancer	2.0	2.0	1.0	5.0		0.0383		
ENSG00000100201	DDX17	liver cancer	0.0	2.0	1.0	8.0				0.01358
ENSG00000100206	DMC1	liver cancer	0.0	0.0	0.0	12.0				0.08216
ENSG00000100207	TCF20	liver cancer	1.0	3.0	4.0	3.0			0.0004894	
ENSG00000100209	HSCB	liver cancer	1.0	5.0	2.0	4.0				0.1155
ENSG00000100216	TOMM22	liver cancer	10.0	0.0	0.0	0.0			2.9e-05	
ENSG00000100218	RSPH14	liver cancer	0.0	0.0	7.0	4.0				0.02051
ENSG00000100220	RTCB	liver cancer	1.0	1.0	10.0	0.0				0.001752
ENSG00000100221	JOSD1	liver cancer	0.0	1.0	1.0	10.0			0.0004498	
ENSG00000100225	FBXO7	liver cancer	0.0	5.0	6.0	1.0		0.1789		
ENSG00000100226	GTPBP1	liver cancer	3.0	5.0	3.0	1.0			0.0004749	
ENSG00000100227	POLDIP3	liver cancer	0.0	0.0	1.0	10.0				0.01168
ENSG00000100239	PPP6R2	liver cancer	9.0	2.0	0.0	0.0				0.2315
ENSG00000100242	SUN2	liver cancer	2.0	7.0	3.0	0.0		0.01938		
ENSG00000100243	CYB5R3	liver cancer	1.0	7.0	3.0	1.0			2.135e-05	
ENSG00000100246	DNAL4	liver cancer	0.0	0.0	9.0	2.0				0.006461
ENSG00000100253	MIOX	liver cancer	0.0	0.0	0.0	10.0				0.01612
ENSG00000100258	LMF2	liver cancer	0.0	2.0	1.0	7.0				0.01205
ENSG00000100263	RHBDD3	liver cancer	2.0	2.0	3.0	5.0				0.001128
ENSG00000100266	PACSIN2	liver cancer	0.0	6.0	3.0	3.0			0.0007331	
ENSG00000100271	TTLL1	liver cancer	8.0	3.0	0.0	1.0			2.345e-05	
ENSG00000100276	RASL10A	liver cancer	0.0	0.0	0.0	12.0		0.1162		
ENSG00000100280	AP1B1	liver cancer	0.0	2.0	6.0	1.0			5.55e-05	
ENSG00000100281	HMGXB4	liver cancer	0.0	3.0	4.0	2.0			0.0004786	
ENSG00000100284	TOM1	liver cancer	3.0	5.0	4.0	0.0				0.00407
ENSG00000100285	NEFH	liver cancer	0.0	0.0	0.0	11.0				0.0002632
ENSG00000100288	CHKB	liver cancer	0.0	5.0	4.0	3.0				0.003247
ENSG00000100290	BIK	liver cancer	0.0	0.0	1.0	8.0				0.1644
ENSG00000100292	HMOX1	liver cancer	0.0	1.0	0.0	11.0			0.0001591	
ENSG00000100294	MCAT	liver cancer	1.0	9.0	2.0	0.0				0.001359
ENSG00000100297	MCM5	liver cancer	1.0	2.0	1.0	8.0			0.0001777	
ENSG00000100298	APOBEC3H	liver cancer	0.0	0.0	0.0	12.0		0.02295		
ENSG00000100299	ARSA	liver cancer	3.0	3.0	1.0	4.0				0.01427
ENSG00000100300	TSPO	liver cancer	0.0	6.0	6.0	0.0			0.0001612	
ENSG00000100302	RASD2	liver cancer	0.0	0.0	10.0	0.0				0.09758
ENSG00000100304	TTLL12	liver cancer	0.0	6.0	5.0	0.0			0.0002839	
ENSG00000100307	CBX7	liver cancer	1.0	4.0	7.0	0.0		0.004758		
ENSG00000100311	PDGFB	liver cancer	0.0	10.0	2.0	0.0				0.4342
ENSG00000100312	ACR	liver cancer	0.0	0.0	0.0	11.0		0.003304		
ENSG00000100314	CABP7	liver cancer	0.0	1.0	3.0	8.0				0.002054
ENSG00000100316	RPL3	liver cancer	0.0	3.0	3.0	6.0				0.03512
ENSG00000100319	ZMAT5	liver cancer	0.0	12.0	0.0	0.0				0.006044
ENSG00000100320	RBFOX2	liver cancer	0.0	0.0	1.0	9.0				0.2285
ENSG00000100321	SYNGR1	liver cancer	0.0	2.0	3.0	7.0		0.07394		
ENSG00000100324	TAB1	liver cancer	0.0	3.0	4.0	3.0				0.0644
ENSG00000100325	ASCC2	liver cancer	1.0	9.0	1.0	0.0				0.003008
ENSG00000100330	MTMR3	liver cancer	0.0	1.0	0.0	10.0				0.02246
ENSG00000100336	APOL4	liver cancer	0.0	1.0	1.0	8.0				0.02443
ENSG00000100342	APOL1	liver cancer	0.0	3.0	5.0	4.0		0.01409		
ENSG00000100344	PNPLA3	liver cancer	0.0	0.0	0.0	12.0				0.08926
ENSG00000100345	MYH9	liver cancer	0.0	0.0	3.0	9.0				0.0956
ENSG00000100347	SAMM50	liver cancer	8.0	3.0	0.0	0.0				0.005282
ENSG00000100348	TXN2	liver cancer	6.0	6.0	0.0	0.0				0.04021
ENSG00000100350	FOXRED2	liver cancer	0.0	10.0	2.0	0.0				0.002245
ENSG00000100351	GRAP2	liver cancer	0.0	1.0	2.0	7.0		0.01266		
ENSG00000100353	EIF3D	liver cancer	0.0	9.0	3.0	0.0			8.105e-05	
ENSG00000100354	TNRC6B	liver cancer	0.0	3.0	6.0	2.0				0.2126
ENSG00000100359	SGSM3	liver cancer	1.0	10.0	1.0	0.0				0.005699
ENSG00000100360	IFT27	liver cancer	0.0	0.0	0.0	12.0				0.06223
ENSG00000100362	PVALB	liver cancer	0.0	0.0	0.0	11.0				0.02523
ENSG00000100364	KIAA0930	liver cancer	2.0	4.0	3.0	2.0			6.904e-08	
ENSG00000100365	NCF4	liver cancer	0.0	0.0	0.0	11.0				0.04197
ENSG00000100372	SLC25A17	liver cancer	0.0	0.0	1.0	11.0				0.002849
ENSG00000100373	UPK3A	liver cancer	0.0	0.0	0.0	12.0				0.01688
ENSG00000100376	FAM118A	liver cancer	0.0	9.0	1.0	0.0				0.0372
ENSG00000100379	KCTD17	liver cancer	0.0	1.0	3.0	7.0			3.594e-05	
ENSG00000100380	ST13	liver cancer	1.0	10.0	0.0	1.0				0.002731
ENSG00000100385	IL2RB	liver cancer	0.0	0.0	0.0	11.0		0.2603		
ENSG00000100393	EP300	liver cancer	1.0	6.0	1.0	3.0				0.02209
ENSG00000100399	CHADL	liver cancer	2.0	3.0	4.0	3.0		0.02199		
ENSG00000100401	RANGAP1	liver cancer	8.0	2.0	0.0	0.0			0.0001077	
ENSG00000100403	ZC3H7B	liver cancer	0.0	0.0	2.0	7.0				0.03728
ENSG00000100410	PHF5A	liver cancer	2.0	5.0	5.0	0.0			3.024e-08	
ENSG00000100412	ACO2	liver cancer	9.0	3.0	0.0	0.0				0.03986
ENSG00000100413	POLR3H	liver cancer	0.0	11.0	0.0	0.0			0.0002038	
ENSG00000100416	TRMU	liver cancer	1.0	1.0	1.0	9.0			3.038e-05	
ENSG00000100417	PMM1	liver cancer	0.0	4.0	0.0	8.0				0.01013
ENSG00000100418	DESI1	liver cancer	0.0	4.0	7.0	1.0				0.008751
ENSG00000100425	BRD1	liver cancer	0.0	0.0	0.0	12.0				0.02177
ENSG00000100426	ZBED4	liver cancer	2.0	7.0	3.0	0.0				0.002475
ENSG00000100427	MLC1	liver cancer	0.0	0.0	4.0	7.0		0.009545		
ENSG00000100429	HDAC10	liver cancer	2.0	10.0	0.0	0.0				0.006152
ENSG00000100433	KCNK10	liver cancer	0.0	4.0	4.0	4.0		0.1179		
ENSG00000100439	ABHD4	liver cancer	0.0	2.0	7.0	1.0				0.001189
ENSG00000100441	KHNYN	liver cancer	0.0	0.0	0.0	12.0				0.1654
ENSG00000100442	FKBP3	liver cancer	2.0	6.0	3.0	1.0				0.003583
ENSG00000100445	SDR39U1	liver cancer	3.0	5.0	1.0	1.0				0.02058
ENSG00000100448	CTSG	liver cancer	0.0	0.0	0.0	12.0		0.04051		
ENSG00000100450	GZMH	liver cancer	0.0	0.0	0.0	11.0		0.002081		
ENSG00000100453	GZMB	liver cancer	0.0	0.0	0.0	9.0		0.04432		
ENSG00000100461	RBM23	liver cancer	0.0	1.0	1.0	7.0		0.02141		
ENSG00000100462	PRMT5	liver cancer	3.0	2.0	2.0	5.0			4.773e-05	
ENSG00000100478	AP4S1	liver cancer	6.0	6.0	0.0	0.0				0.1028
ENSG00000100479	POLE2	liver cancer	0.0	6.0	1.0	3.0				0.007599
ENSG00000100483	VCPKMT	liver cancer	0.0	4.0	8.0	0.0				0.09969
ENSG00000100485	SOS2	liver cancer	2.0	6.0	2.0	0.0				0.1555
ENSG00000100490	CDKL1	liver cancer	0.0	0.0	1.0	9.0				0.003228
ENSG00000100503	NIN	liver cancer	0.0	0.0	2.0	9.0				0.03407
ENSG00000100504	PYGL	liver cancer	3.0	4.0	1.0	2.0		0.1659		
ENSG00000100519	PSMC6	liver cancer	0.0	10.0	2.0	0.0				0.003144
ENSG00000100522	GNPNAT1	liver cancer	1.0	5.0	3.0	3.0		0.1207		
ENSG00000100523	DDHD1	liver cancer	0.0	0.0	5.0	7.0				0.004907
ENSG00000100528	CNIH1	liver cancer	6.0	4.0	0.0	0.0				0.1475
ENSG00000100532	CGRRF1	liver cancer	1.0	0.0	6.0	5.0			0.0006842	
ENSG00000100554	ATP6V1D	liver cancer	0.0	0.0	1.0	10.0				0.007779
ENSG00000100558	PLEK2	liver cancer	2.0	5.0	5.0	0.0				0.01182
ENSG00000100564	PIGH	liver cancer	0.0	7.0	0.0	5.0				0.008693
ENSG00000100565	LRRC74A	liver cancer	0.0	4.0	7.0	0.0				0.322
ENSG00000100567	PSMA3	liver cancer	1.0	9.0	1.0	1.0				0.001966
ENSG00000100568	VTI1B	liver cancer	2.0	2.0	3.0	4.0				0.00325
ENSG00000100575	TIMM9	liver cancer	5.0	3.0	1.0	0.0			9.888e-05	
ENSG00000100577	GSTZ1	liver cancer	5.0	6.0	0.0	0.0		0.008034		
ENSG00000100578	KIAA0586	liver cancer	2.0	8.0	0.0	2.0				0.004822
ENSG00000100580	TMED8	liver cancer	0.0	0.0	0.0	8.0				0.01677
ENSG00000100583	SAMD15	liver cancer	5.0	4.0	2.0	1.0				0.003699
ENSG00000100591	AHSA1	liver cancer	0.0	0.0	3.0	9.0			5.038e-06	
ENSG00000100592	DAAM1	liver cancer	4.0	7.0	1.0	0.0		0.01762		
ENSG00000100599	RIN3	liver cancer	10.0	2.0	0.0	0.0				0.2435
ENSG00000100600	LGMN	liver cancer	0.0	0.0	12.0	0.0				0.04523
ENSG00000100601	ALKBH1	liver cancer	5.0	7.0	0.0	0.0				0.003745
ENSG00000100603	SNW1	liver cancer	6.0	4.0	0.0	0.0			0.0001961	
ENSG00000100604	CHGA	liver cancer	0.0	0.0	0.0	12.0			0.0002404	
ENSG00000100605	ITPK1	liver cancer	0.0	0.0	1.0	11.0				0.06969
ENSG00000100612	DHRS7	liver cancer	6.0	4.0	1.0	1.0				0.04646
ENSG00000100614	PPM1A	liver cancer	0.0	4.0	7.0	0.0		0.04497		
ENSG00000100625	SIX4	liver cancer	0.0	7.0	2.0	3.0				0.05385
ENSG00000100626	GALNT16	liver cancer	0.0	0.0	2.0	8.0		0.003181		
ENSG00000100629	CEP128	liver cancer	0.0	12.0	0.0	0.0				0.02643
ENSG00000100632	ERH	liver cancer	4.0	5.0	0.0	1.0			7.888e-05	
ENSG00000100644	HIF1A	liver cancer	0.0	1.0	2.0	8.0				0.00294
ENSG00000100647	SUSD6	liver cancer	0.0	0.0	8.0	3.0				0.2168
ENSG00000100650	SRSF5	liver cancer	0.0	0.0	3.0	8.0		0.1861		
ENSG00000100652	SLC10A1	liver cancer	0.0	3.0	2.0	6.0	9.526e-06			
ENSG00000100664	EIF5	liver cancer	1.0	7.0	1.0	1.0				0.2011
ENSG00000100665	SERPINA4	liver cancer	0.0	0.0	3.0	8.0		0.002086		
ENSG00000100697	DICER1	liver cancer	0.0	1.0	2.0	8.0				0.01961
ENSG00000100711	ZFYVE21	liver cancer	0.0	0.0	0.0	11.0				0.04739
ENSG00000100714	MTHFD1	liver cancer	2.0	5.0	2.0	2.0		0.008855		
ENSG00000100721	TCL1A	liver cancer	0.0	0.0	0.0	12.0		0.07696		
ENSG00000100722	ZC3H14	liver cancer	0.0	2.0	1.0	8.0				0.006467
ENSG00000100726	TELO2	liver cancer	8.0	4.0	0.0	0.0				0.1088
ENSG00000100731	PCNX1	liver cancer	7.0	0.0	1.0	3.0		0.1124		
ENSG00000100739	BDKRB1	liver cancer	4.0	4.0	1.0	0.0				0.0331
ENSG00000100744	GSKIP	liver cancer	3.0	7.0	2.0	0.0				0.006228
ENSG00000100749	VRK1	liver cancer	0.0	5.0	4.0	2.0			0.0004152	
ENSG00000100764	PSMC1	liver cancer	0.0	1.0	2.0	9.0				0.01231
ENSG00000100767	PAPLN	liver cancer	0.0	2.0	5.0	4.0				0.02008
ENSG00000100784	RPS6KA5	liver cancer	0.0	0.0	2.0	10.0				0.03701
ENSG00000100796	PPP4R3A	liver cancer	4.0	2.0	3.0	1.0				0.04096
ENSG00000100802	C14orf93	liver cancer	4.0	4.0	0.0	4.0				0.01241
ENSG00000100804	PSMB5	liver cancer	0.0	0.0	0.0	11.0			2.899e-05	
ENSG00000100811	YY1	liver cancer	0.0	3.0	0.0	9.0			0.0003437	
ENSG00000100813	ACIN1	liver cancer	0.0	3.0	6.0	2.0			4.88e-05	
ENSG00000100815	TRIP11	liver cancer	0.0	3.0	4.0	4.0				0.003491
ENSG00000100823	APEX1	liver cancer	7.0	3.0	0.0	0.0			7.823e-05	
ENSG00000100836	PABPN1	liver cancer	3.0	4.0	1.0	4.0			0.0003548	
ENSG00000100842	EFS	liver cancer	0.0	0.0	4.0	8.0		0.3		
ENSG00000100852	ARHGAP5	liver cancer	0.0	1.0	0.0	11.0				0.01553
ENSG00000100867	DHRS2	liver cancer	0.0	0.0	0.0	11.0		0.05616		
ENSG00000100883	SRP54	liver cancer	8.0	2.0	0.0	1.0				0.00206
ENSG00000100884	CPNE6	liver cancer	0.0	1.0	0.0	11.0				0.02494
ENSG00000100889	PCK2	liver cancer	6.0	3.0	0.0	2.0	0.0002811			
ENSG00000100890	PRORP	liver cancer	4.0	7.0	1.0	0.0				0.02756
ENSG00000100897	DCAF11	liver cancer	6.0	6.0	0.0	0.0		0.001909		
ENSG00000100902	PSMA6	liver cancer	3.0	7.0	0.0	1.0				0.0748
ENSG00000100906	NFKBIA	liver cancer	0.0	1.0	2.0	7.0				0.3513
ENSG00000100908	EMC9	liver cancer	0.0	2.0	2.0	8.0				0.03138
ENSG00000100916	BRMS1L	liver cancer	0.0	0.0	1.0	10.0			0.0001336	
ENSG00000100918	REC8	liver cancer	0.0	3.0	6.0	3.0		0.1003		
ENSG00000100926	TM9SF1	liver cancer	5.0	5.0	0.0	0.0				0.004839
ENSG00000100934	SEC23A	liver cancer	0.0	3.0	1.0	8.0				0.01149
ENSG00000100938	GMPR2	liver cancer	0.0	4.0	6.0	2.0		0.3238		
ENSG00000100941	PNN	liver cancer	3.0	5.0	0.0	1.0			0.0005793	
ENSG00000100949	RABGGTA	liver cancer	0.0	4.0	3.0	5.0				0.2779
ENSG00000100968	NFATC4	liver cancer	0.0	5.0	1.0	6.0				0.03245
ENSG00000100979	PLTP	liver cancer	1.0	10.0	1.0	0.0				0.01717
ENSG00000100982	PCIF1	liver cancer	0.0	7.0	2.0	2.0				0.01892
ENSG00000100983	GSS	liver cancer	0.0	4.0	3.0	2.0			7.211e-05	
